Textbox87,Textbox82,nat_definition4,region_name_3,textbox37,Category3,textbox39,Assur_DestinationCity1,Cases3,Cases4
From: 01 Jan 2007,To: 31 Dec 2007,Arizona,CY 2007,"2,024",Burma,590,Glendale,4,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,Arizona,CY 2007,"2,024",Burma,590,Phoenix,567,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,Arizona,CY 2007,"2,024",Burma,590,Sun City,6,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,Arizona,CY 2007,"2,024",Burma,590,Tucson,6,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,Arizona,CY 2007,"2,024",Burundi,389,Fountain Hills,6,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,Arizona,CY 2007,"2,024",Burundi,389,Mesa,8,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,Arizona,CY 2007,"2,024",Burundi,389,Phoenix,236,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,Arizona,CY 2007,"2,024",Burundi,389,Sun City,1,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,Arizona,CY 2007,"2,024",Burundi,389,Tucson,138,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,Arizona,CY 2007,"2,024",Central African Republic,2,Tucson,2,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,Arizona,CY 2007,"2,024",Chad,4,Tucson,4,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,Arizona,CY 2007,"2,024",China,7,Phoenix,7,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,Arizona,CY 2007,"2,024",Colombia,8,Phoenix,8,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,Arizona,CY 2007,"2,024",Congo,3,Phoenix,3,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,Arizona,CY 2007,"2,024",Cuba,85,Gilbert,3,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,Arizona,CY 2007,"2,024",Cuba,85,Glendale,5,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,Arizona,CY 2007,"2,024",Cuba,85,Phoenix,54,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,Arizona,CY 2007,"2,024",Cuba,85,Tucson,23,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,Arizona,CY 2007,"2,024",Dem. Rep. Congo,60,Glendale,1,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,Arizona,CY 2007,"2,024",Dem. Rep. Congo,60,Mesa,6,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,Arizona,CY 2007,"2,024",Dem. Rep. Congo,60,Peoria,2,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,Arizona,CY 2007,"2,024",Dem. Rep. Congo,60,Phoenix,31,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,Arizona,CY 2007,"2,024",Dem. Rep. Congo,60,Tucson,20,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,Arizona,CY 2007,"2,024",Eritrea,74,Phoenix,59,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,Arizona,CY 2007,"2,024",Eritrea,74,Tucson,15,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,Arizona,CY 2007,"2,024",Ethiopia,14,Phoenix,10,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,Arizona,CY 2007,"2,024",Ethiopia,14,Tucson,4,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,Arizona,CY 2007,"2,024",Iran,105,Anthem,1,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,Arizona,CY 2007,"2,024",Iran,105,Chandler,11,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,Arizona,CY 2007,"2,024",Iran,105,Glendale,1,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,Arizona,CY 2007,"2,024",Iran,105,Laveen,6,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,Arizona,CY 2007,"2,024",Iran,105,Mesa,10,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,Arizona,CY 2007,"2,024",Iran,105,Phoenix,53,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,Arizona,CY 2007,"2,024",Iran,105,Scottsdale,5,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,Arizona,CY 2007,"2,024",Iran,105,Sun City,2,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,Arizona,CY 2007,"2,024",Iran,105,Tucson,7,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,Arizona,CY 2007,"2,024",Iran,105,Wickenburg,1,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,Arizona,CY 2007,"2,024",Iran,105,Yuma,8,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,Arizona,CY 2007,"2,024",Iraq,251,Anthem,14,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,Arizona,CY 2007,"2,024",Iraq,251,Bullhead City,3,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,Arizona,CY 2007,"2,024",Iraq,251,Gilbert,5,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,Arizona,CY 2007,"2,024",Iraq,251,Glendale,4,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,Arizona,CY 2007,"2,024",Iraq,251,Maricopa,6,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,Arizona,CY 2007,"2,024",Iraq,251,Mesa,1,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,Arizona,CY 2007,"2,024",Iraq,251,Peoria,8,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,Arizona,CY 2007,"2,024",Iraq,251,Phoenix,115,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,Arizona,CY 2007,"2,024",Iraq,251,Scottsdale,4,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,Arizona,CY 2007,"2,024",Iraq,251,Surprise,6,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,Arizona,CY 2007,"2,024",Iraq,251,Tucson,75,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,Arizona,CY 2007,"2,024",Iraq,251,Youngtown,10,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,Arizona,CY 2007,"2,024",Ivory Coast,1,Phoenix,1,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,Arizona,CY 2007,"2,024",Liberia,60,Glendale,5,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,Arizona,CY 2007,"2,024",Liberia,60,Grandon,2,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,Arizona,CY 2007,"2,024",Liberia,60,Phoenix,51,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,Arizona,CY 2007,"2,024",Liberia,60,Tucson,2,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,Arizona,CY 2007,"2,024",Nigeria,1,Phoenix,1,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,Arizona,CY 2007,"2,024",Russia,23,Phoenix,5,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,Arizona,CY 2007,"2,024",Russia,23,Tucson,18,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,Arizona,CY 2007,"2,024",Rwanda,12,Phoenix,10,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,Arizona,CY 2007,"2,024",Rwanda,12,Tucson,2,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,Arizona,CY 2007,"2,024",Sierra Leone,9,Glendale,4,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,Arizona,CY 2007,"2,024",Sierra Leone,9,Phoenix,5,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,Arizona,CY 2007,"2,024",Somalia,253,Phoenix,152,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,Arizona,CY 2007,"2,024",Somalia,253,Tempe,3,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,Arizona,CY 2007,"2,024",Somalia,253,Tucson,98,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,Arizona,CY 2007,"2,024",Sudan,19,Glendale,3,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,Arizona,CY 2007,"2,024",Sudan,19,Phoenix,14,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,Arizona,CY 2007,"2,024",Sudan,19,Scottsdale,1,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,Arizona,CY 2007,"2,024",Sudan,19,Tucson,1,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,Arizona,CY 2007,"2,024",Togo,4,Phoenix,4,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,Arizona,CY 2007,"2,024",Ukraine,1,Tucson,1,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,Arizona,CY 2007,"2,024",Vietnam,22,Glendale,8,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,Arizona,CY 2007,"2,024",Vietnam,22,Litchfield Park,2,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,Arizona,CY 2007,"2,024",Vietnam,22,Peoria,5,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,Arizona,CY 2007,"2,024",Vietnam,22,Phoenix,5,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,Arizona,CY 2007,"2,024",Vietnam,22,Tucson,2,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,Arizona,CY 2007,"2,024",Yemen,5,Phoenix,5,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,Arkansas,CY 2007,6,Burma,2,Hot Springs,1,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,Arkansas,CY 2007,6,Burma,2,Little Rock,1,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,Arkansas,CY 2007,6,Cuba,4,Springdale,4,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Afghanistan,47,Antelope,8,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Afghanistan,47,Burbank,4,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Afghanistan,47,Concord,2,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Afghanistan,47,Fremont,11,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Afghanistan,47,Los Angeles,4,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Afghanistan,47,Reseda,3,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Afghanistan,47,San Francisco,8,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Afghanistan,47,San Lorenzo,4,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Afghanistan,47,Santa Clara,3,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Armenia,32,Burbank,2,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Armenia,32,Garden Grove,2,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Armenia,32,Glendale,3,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Armenia,32,Rancho Cordova,1,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Armenia,32,Sacramento,9,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Armenia,32,Van Nuys,15,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Azerbaijan,7,Los Angeles,2,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Azerbaijan,7,North Hollywood,2,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Azerbaijan,7,San Diego,1,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Azerbaijan,7,Van Nuys,2,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Belarus,35,Antelope,9,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Belarus,35,Concord,5,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Belarus,35,Los Angeles,4,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Belarus,35,North Highlands,7,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Belarus,35,Rancho Cordova,2,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Belarus,35,Rio Linda,5,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Belarus,35,Sacramento,3,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Burma,668,Altadena,5,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Burma,668,Anaheim,6,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Burma,668,Antioch,1,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Burma,668,Arcadia,1,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Burma,668,Bakersfield,37,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Burma,668,Berkeley,1,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Burma,668,Colton,6,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Burma,668,Covina,1,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Burma,668,Daly City,3,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Burma,668,Fremont,1,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Burma,668,Fresno,9,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Burma,668,Fullerton,9,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Burma,668,Garden Grove,39,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Burma,668,Irvine,2,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Burma,668,Los Angeles,11,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Burma,668,Oakland,2,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Burma,668,Oxnard,2,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Burma,668,Pasadena,1,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Burma,668,Pittsburg,14,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Burma,668,Redlands,1,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Burma,668,Riverdale,1,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Burma,668,San Diego,302,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Burma,668,San Francisco,89,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Burma,668,San Jose,90,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Burma,668,Santa Ana,6,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Burma,668,Santa Rosa,2,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Burma,668,Union City,8,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Burma,668,Upland,14,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Burma,668,Westminster,4,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Burundi,86,San Diego,76,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Burundi,86,San Francisco,4,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Burundi,86,San Jose,6,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Cambodia,3,San Jose,3,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Central African Republic,1,Anaheim,1,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",China,1,San Bernardino,1,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Colombia,2,San Diego,2,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Congo,4,San Diego,4,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Cuba,35,Anaheim,2,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Cuba,35,Bakersfield,5,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Cuba,35,Bell,3,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Cuba,35,Downey,8,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Cuba,35,El Monte,3,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Cuba,35,Glendale,3,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Cuba,35,Los Angeles,1,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Cuba,35,Penngrove,2,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Cuba,35,San Diego,3,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Cuba,35,San Jose,5,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Dem. Rep. Congo,36,San Diego,27,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Dem. Rep. Congo,36,San Francisco,5,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Dem. Rep. Congo,36,Woodland,4,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Equatorial Guinea,1,La Quinta,1,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Eritrea,27,Elk Grove,5,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Eritrea,27,Los Angeles,7,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Eritrea,27,Oakland,6,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Eritrea,27,San Diego,6,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Eritrea,27,San Jose,1,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Eritrea,27,Santa Clara,1,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Eritrea,27,Santa Rosa,1,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Ethiopia,71,La Mesa,2,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Ethiopia,71,Los Angeles,4,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Ethiopia,71,Oakland,8,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Ethiopia,71,San Diego,33,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Ethiopia,71,San Jose,21,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Ethiopia,71,San Leandro,1,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Ethiopia,71,Santa Clara,2,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Iran,"3,661",Agoura Hills,1,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Iran,"3,661",Alamo,4,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Iran,"3,661",American Canyon,1,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Iran,"3,661",Anaheim,6,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Iran,"3,661",Arcadia,4,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Iran,"3,661",Bakersfield,1,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Iran,"3,661",Beverly Hills,24,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Iran,"3,661",Burbank,332,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Iran,"3,661",Calabasas,4,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Iran,"3,661",Campbell,10,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Iran,"3,661",Canoga Park,14,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Iran,"3,661",Carlsbad,3,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Iran,"3,661",Carmichael,5,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Iran,"3,661",Chatsworth,12,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Iran,"3,661",Chula Vista,2,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Iran,"3,661",Concord,3,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Iran,"3,661",Corona,4,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Iran,"3,661",Del Mar,4,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Iran,"3,661",El Cajon,14,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Iran,"3,661",Elk Grove,5,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Iran,"3,661",Encino,38,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Iran,"3,661",Escondido,4,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Iran,"3,661",Fair Oaks,8,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Iran,"3,661",Folsom,6,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Iran,"3,661",Fountain Valley,2,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Iran,"3,661",Fremont,2,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Iran,"3,661",Fresno,8,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Iran,"3,661",Garden Grove,1,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Iran,"3,661",Gilroy,2,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Iran,"3,661",Glendale,"1,637","47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Iran,"3,661",Glendora,4,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Iran,"3,661",Gold River,4,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Iran,"3,661",Granada Hills,48,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Iran,"3,661",Highland,1,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Iran,"3,661",Huntington Beach,12,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Iran,"3,661",Irvine,27,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Iran,"3,661",La Canada,1,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Iran,"3,661",La Canada Flintridge,3,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Iran,"3,661",La Crescenta,76,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Iran,"3,661",La Mesa,8,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Iran,"3,661",La Mirada,4,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Iran,"3,661",La Tuna Canyon,2,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Iran,"3,661",La Verne,4,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Iran,"3,661",Laguna Hills,1,"47,753"
From: 01 Jan 2007,To: 31 Dec 2007,California,CY 2007,"6,875",Iran,"3,661",Laguna Niguel,10,"47,753"
