Textbox87,Textbox82,nat_definition4,region_name_3,textbox37,Category3,textbox39,Assur_DestinationCity1,Cases3,Cases4
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",El Salvador,183,Oakland,26,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",El Salvador,183,Ontario,3,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",El Salvador,183,Pacoima,1,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",El Salvador,183,Panorama City,2,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",El Salvador,183,Rialto,2,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",El Salvador,183,Riverside,2,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",El Salvador,183,Sacramento,10,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",El Salvador,183,Salinas,1,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",El Salvador,183,San Jose,11,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",El Salvador,183,Santa Ana,1,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",El Salvador,183,Sun Valley,1,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",El Salvador,183,Sylmar,2,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",El Salvador,183,Turlock,4,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",El Salvador,183,Van Nuys,6,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",Eritrea,29,Citrus Heights,1,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",Eritrea,29,Fullerton,1,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",Eritrea,29,Glendale,1,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",Eritrea,29,Oakland,5,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",Eritrea,29,San Diego,6,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",Eritrea,29,San Jose,15,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",Ethiopia,6,Glendale,2,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",Ethiopia,6,San Diego,4,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",Guatemala,12,Glendale,1,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",Guatemala,12,Los Angeles,8,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",Guatemala,12,San Jose,3,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",Honduras,13,La Puente,4,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",Honduras,13,Los Angeles,3,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",Honduras,13,Mendota,1,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",Honduras,13,Sacramento,2,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",Honduras,13,Turlock,3,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",Iran,3,Glendale,2,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",Iran,3,Sylmar,1,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",Iraq,13,El Cajon,4,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",Iraq,13,Glendale,2,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",Iraq,13,Oceanside,2,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",Iraq,13,Sacramento,1,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",Iraq,13,San Diego,3,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",Iraq,13,Turlock,1,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",Ivory Coast,2,Citrus Heights,1,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",Ivory Coast,2,Oakland,1,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",Kazakhstan,28,Sacramento,12,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",Kazakhstan,28,West Sacramento,16,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",Kenya,2,San Diego,2,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432","Korea, North",2,San Jose,2,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",Kyrgyzstan,3,Fair Oaks,3,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",Moldova,57,Carmichael,16,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",Moldova,57,North Highlands,9,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",Moldova,57,Penryn,9,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",Moldova,57,Rancho Cordova,4,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",Moldova,57,Rio Linda,2,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",Moldova,57,Sacramento,17,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",Pakistan,33,Glendale,6,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",Pakistan,33,Los Gatos,1,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",Pakistan,33,San Diego,18,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",Pakistan,33,San Jose,3,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",Pakistan,33,Turlock,5,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",Russia,67,El Dorado Hills,3,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",Russia,67,Glendale,2,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",Russia,67,Los Angeles,1,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",Russia,67,Los Gatos,2,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",Russia,67,Oakland,8,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",Russia,67,Rancho Cordova,3,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",Russia,67,Rio Linda,10,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",Russia,67,Sacramento,20,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",Russia,67,Turlock,2,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",Russia,67,West Sacramento,16,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",Rwanda,3,San Jose,3,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",Sri Lanka (Ceylon),21,Sacramento,1,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",Sri Lanka (Ceylon),21,San Diego,20,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",Syria,4,Fontana,1,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",Syria,4,Sacramento,3,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",Uganda,10,Glendale,2,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",Uganda,10,Los Angeles,1,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",Uganda,10,Oakland,1,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",Uganda,10,San Diego,1,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",Uganda,10,San Jose,1,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",Uganda,10,Walnut Creek,4,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",Ukraine,494,Antelope,66,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",Ukraine,494,Carmichael,29,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",Ukraine,494,Citrus Heights,55,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",Ukraine,494,Elverta,4,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",Ukraine,494,Fair Oaks,20,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",Ukraine,494,Fresno,29,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",Ukraine,494,Los Angeles,8,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",Ukraine,494,North Highlands,70,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",Ukraine,494,Orangevale,2,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",Ukraine,494,Rancho Cordova,2,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",Ukraine,494,Rocklin,7,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",Ukraine,494,Roseville,9,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",Ukraine,494,Sacramento,182,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",Ukraine,494,San Francisco,3,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",Ukraine,494,Toluca Lake,1,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",Ukraine,494,Turlock,6,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",Ukraine,494,West Sacramento,1,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",Vietnam,6,Glendale,4,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",Vietnam,6,Los Angeles,1,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,California,CY 2018,"1,432",Vietnam,6,San Diego,1,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,Colorado,CY 2018,537,Afghanistan,19,Denver,13,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,Colorado,CY 2018,537,Afghanistan,19,Lakewood,6,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,Colorado,CY 2018,537,Bangladesh,2,Denver,2,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,Colorado,CY 2018,537,Belarus,18,Denver,6,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,Colorado,CY 2018,537,Belarus,18,Lakewood,12,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,Colorado,CY 2018,537,Bhutan,9,Aurora,4,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,Colorado,CY 2018,537,Bhutan,9,Denver,3,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,Colorado,CY 2018,537,Bhutan,9,Lakewood,2,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,Colorado,CY 2018,537,Burma,107,Aurora,8,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,Colorado,CY 2018,537,Burma,107,Castle Rock,5,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,Colorado,CY 2018,537,Burma,107,Denver,20,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,Colorado,CY 2018,537,Burma,107,Evans,1,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,Colorado,CY 2018,537,Burma,107,Greeley,50,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,Colorado,CY 2018,537,Burma,107,Lakewood,23,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,Colorado,CY 2018,537,Cameroon,5,Denver,3,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,Colorado,CY 2018,537,Cameroon,5,Lakewood,2,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,Colorado,CY 2018,537,Central African Republic,13,Colorado Springs,3,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,Colorado,CY 2018,537,Central African Republic,13,Denver,6,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,Colorado,CY 2018,537,Central African Republic,13,Lakewood,4,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,Colorado,CY 2018,537,Colombia,5,Denver,5,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,Colorado,CY 2018,537,Dem. Rep. Congo,223,Aurora,11,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,Colorado,CY 2018,537,Dem. Rep. Congo,223,Colorado Springs,31,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,Colorado,CY 2018,537,Dem. Rep. Congo,223,Denver,70,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,Colorado,CY 2018,537,Dem. Rep. Congo,223,Greeley,28,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,Colorado,CY 2018,537,Dem. Rep. Congo,223,Lakewood,83,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,Colorado,CY 2018,537,El Salvador,5,Denver,5,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,Colorado,CY 2018,537,Eritrea,61,Aurora,3,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,Colorado,CY 2018,537,Eritrea,61,Colorado Springs,4,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,Colorado,CY 2018,537,Eritrea,61,Denver,29,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,Colorado,CY 2018,537,Eritrea,61,Greeley,11,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,Colorado,CY 2018,537,Eritrea,61,Lakewood,14,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,Colorado,CY 2018,537,Ethiopia,18,Aurora,7,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,Colorado,CY 2018,537,Ethiopia,18,Denver,11,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,Colorado,CY 2018,537,Iran,1,Golden,1,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,Colorado,CY 2018,537,Iraq,1,Denver,1,"22,874"
From: 01 Jan 2018,To: 31 Dec 2018,Colorado,CY 2018,537,Pakistan,3,Denver,3,"22,874"
