Textbox87,Textbox82,nat_definition4,region_name_3,textbox37,Category3,textbox39,Assur_DestinationCity1,Cases3,Cases4
From: 01 Jan 2004,To: 31 Dec 2004,Arizona,CY 2004,"2,087",Afghanistan,52,Phoenix,28,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,Arizona,CY 2004,"2,087",Afghanistan,52,Tucson,21,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,Arizona,CY 2004,"2,087",Angola,2,Phoenix,2,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,Arizona,CY 2004,"2,087",Azerbaijan,3,Scottsdale,2,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,Arizona,CY 2004,"2,087",Azerbaijan,3,Tucson,1,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,Arizona,CY 2004,"2,087",Belarus,5,Tucson,5,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,Arizona,CY 2004,"2,087",Bosnia and Herzegovina,12,Phoenix,12,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,Arizona,CY 2004,"2,087",Burma,53,Phoenix,42,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,Arizona,CY 2004,"2,087",Burma,53,Tucson,11,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,Arizona,CY 2004,"2,087",Burundi,30,Peoria,9,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,Arizona,CY 2004,"2,087",Burundi,30,Phoenix,16,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,Arizona,CY 2004,"2,087",Burundi,30,Tucson,5,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,Arizona,CY 2004,"2,087",Central African Republic,4,Phoenix,4,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,Arizona,CY 2004,"2,087",Colombia,56,Phoenix,56,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,Arizona,CY 2004,"2,087",Congo,7,Phoenix,7,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,Arizona,CY 2004,"2,087",Croatia,8,Phoenix,8,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,Arizona,CY 2004,"2,087",Cuba,148,Chandler,1,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,Arizona,CY 2004,"2,087",Cuba,148,Glendale,1,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,Arizona,CY 2004,"2,087",Cuba,148,Phoenix,135,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,Arizona,CY 2004,"2,087",Cuba,148,Tucson,11,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,Arizona,CY 2004,"2,087",Dem. Rep. Congo,65,Phoenix,64,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,Arizona,CY 2004,"2,087",Dem. Rep. Congo,65,Tucson,1,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,Arizona,CY 2004,"2,087",Eritrea,1,Tucson,1,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,Arizona,CY 2004,"2,087",Ethiopia,40,Phoenix,31,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,Arizona,CY 2004,"2,087",Ethiopia,40,Tucson,9,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,Arizona,CY 2004,"2,087",Georgia,3,Tucson,3,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,Arizona,CY 2004,"2,087",Iran,53,Buckeye,1,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,Arizona,CY 2004,"2,087",Iran,53,Mesa,7,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,Arizona,CY 2004,"2,087",Iran,53,Phoenix,24,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,Arizona,CY 2004,"2,087",Iran,53,Scottsdale,10,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,Arizona,CY 2004,"2,087",Iran,53,Tucson,10,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,Arizona,CY 2004,"2,087",Iran,53,Wickenburg,1,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,Arizona,CY 2004,"2,087",Iraq,5,Glendale,4,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,Arizona,CY 2004,"2,087",Iraq,5,Phoenix,1,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,Arizona,CY 2004,"2,087",Kenya,1,Phoenix,1,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,Arizona,CY 2004,"2,087",Liberia,474,Glendale,9,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,Arizona,CY 2004,"2,087",Liberia,474,Phoenix,356,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,Arizona,CY 2004,"2,087",Liberia,474,Scottsdale,2,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,Arizona,CY 2004,"2,087",Liberia,474,Tucson,107,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,Arizona,CY 2004,"2,087",Nigeria,9,Phoenix,9,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,Arizona,CY 2004,"2,087",Russia,6,Phoenix,4,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,Arizona,CY 2004,"2,087",Russia,6,Tucson,2,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,Arizona,CY 2004,"2,087",Rwanda,5,Glendale,3,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,Arizona,CY 2004,"2,087",Rwanda,5,Phoenix,2,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,Arizona,CY 2004,"2,087",Serbia,4,Phoenix,4,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,Arizona,CY 2004,"2,087",Sierra Leone,32,Glendale,3,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,Arizona,CY 2004,"2,087",Sierra Leone,32,Phoenix,29,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,Arizona,CY 2004,"2,087",Somalia,778,Gilbert,8,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,Arizona,CY 2004,"2,087",Somalia,778,Paradise Valley,4,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,Arizona,CY 2004,"2,087",Somalia,778,Phoenix,429,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,Arizona,CY 2004,"2,087",Somalia,778,Scottsdale,15,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,Arizona,CY 2004,"2,087",Somalia,778,Tempe,4,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,Arizona,CY 2004,"2,087",Somalia,778,Tucson,318,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,Arizona,CY 2004,"2,087",Sudan,213,Glendale,20,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,Arizona,CY 2004,"2,087",Sudan,213,Phoenix,133,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,Arizona,CY 2004,"2,087",Sudan,213,Scottsdale,4,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,Arizona,CY 2004,"2,087",Sudan,213,Tucson,56,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,Arizona,CY 2004,"2,087",Togo,1,Phoenix,1,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,Arizona,CY 2004,"2,087",Vietnam,12,Mesa,4,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,Arizona,CY 2004,"2,087",Vietnam,12,Phoenix,6,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,Arizona,CY 2004,"2,087",Vietnam,12,Tucson,2,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,Arizona,CY 2004,"2,087",Yemen,5,Phoenix,5,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,Arkansas,CY 2004,31,Burundi,5,Phoenix,5,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,Arkansas,CY 2004,31,Laos,25,Magazine,13,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,Arkansas,CY 2004,31,Laos,25,Siloam Springs,12,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,Arkansas,CY 2004,31,Vietnam,1,Fort Smith,1,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Afghanistan,101,Alameda,3,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Afghanistan,101,Burbank,4,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Afghanistan,101,Claremont,1,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Afghanistan,101,Concord,4,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Afghanistan,101,Dublin,3,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Afghanistan,101,El Cajon,13,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Afghanistan,101,Elk Grove,1,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Afghanistan,101,Fremont,11,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Afghanistan,101,Garden Grove,1,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Afghanistan,101,Morgan Hill,1,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Afghanistan,101,Reseda,4,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Afghanistan,101,Sacramento,1,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Afghanistan,101,San Bruno,1,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Afghanistan,101,San Diego,22,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Afghanistan,101,San Jose,15,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Afghanistan,101,Tracy,1,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Afghanistan,101,Upland,2,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Afghanistan,101,West Sacramento,13,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Armenia,68,Fair Oaks,4,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Armenia,68,Los Angeles,4,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Armenia,68,North Highlands,3,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Armenia,68,North Hollywood,15,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Armenia,68,Rancho Cordova,5,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Armenia,68,Rio Linda,5,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Armenia,68,Sacramento,32,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Azerbaijan,64,Burbank,4,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Azerbaijan,64,Castro Valley,2,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Azerbaijan,64,Glendale,5,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Azerbaijan,64,Los Angeles,19,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Azerbaijan,64,North Hollywood,3,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Azerbaijan,64,San Diego,19,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Azerbaijan,64,San Francisco,2,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Azerbaijan,64,San Rafael,1,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Azerbaijan,64,Sherman Oaks,3,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Azerbaijan,64,Van Nuys,4,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Azerbaijan,64,West Covina,2,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Belarus,94,Antelope,14,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Belarus,94,Carmichael,10,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Belarus,94,Citrus Heights,10,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Belarus,94,Fair Oaks,13,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Belarus,94,North Highlands,2,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Belarus,94,Rancho Cordova,8,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Belarus,94,Sacramento,31,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Belarus,94,San Clemente,1,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Belarus,94,San Francisco,3,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Belarus,94,San Jose,1,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Belarus,94,Sausalito,1,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Bosnia and Herzegovina,10,Concord,4,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Bosnia and Herzegovina,10,San Jose,2,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Bosnia and Herzegovina,10,Santa Clara,4,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Burma,99,Antioch,2,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Burma,99,Bakersfield,13,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Burma,99,Daly City,19,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Burma,99,Fullerton,1,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Burma,99,Oakland,11,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Burma,99,Pico Rivera,2,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Burma,99,Sacramento,8,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Burma,99,San Diego,13,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Burma,99,San Francisco,8,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Burma,99,San Jose,13,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Burma,99,South San Francisco,1,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Burma,99,Westminster,8,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Burundi,9,San Diego,4,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Burundi,9,San Jose,5,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Cambodia,4,Elk Grove,4,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Central African Republic,3,Anaheim,3,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Colombia,35,Bakersfield,7,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Colombia,35,Burbank,5,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Colombia,35,San Diego,20,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Colombia,35,San Francisco,3,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Congo,2,San Diego,1,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Congo,2,San Jose,1,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Croatia,3,San Diego,3,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Cuba,49,Anaheim,1,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Cuba,49,Bell,2,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Cuba,49,Downey,7,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Cuba,49,Huntington Park,3,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Cuba,49,Inglewood,4,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Cuba,49,Los Angeles,2,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Cuba,49,Lynnwood,2,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Cuba,49,Redondo Beach,4,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Cuba,49,San Diego,13,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Cuba,49,San Jose,4,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Cuba,49,San Mateo,3,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Cuba,49,Tustin,1,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Cuba,49,Upland,3,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Dem. Rep. Congo,15,Modesto,1,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Dem. Rep. Congo,15,Oakland,1,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Dem. Rep. Congo,15,San Diego,11,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Dem. Rep. Congo,15,San Jose,2,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Eritrea,16,Anaheim,2,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Eritrea,16,Inglewood,3,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Eritrea,16,Irvine,4,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Eritrea,16,Oakland,1,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Eritrea,16,San Diego,1,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Eritrea,16,San Francisco,5,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Ethiopia,145,Anaheim,6,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Ethiopia,145,Capistrano Beach,1,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Ethiopia,145,Elk Grove,4,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Ethiopia,145,Hawthorne,1,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Ethiopia,145,Inglewood,2,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Ethiopia,145,Los Angeles,11,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Ethiopia,145,Oakland,16,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Ethiopia,145,San Diego,55,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Ethiopia,145,San Jose,40,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Ethiopia,145,Santa Clara,9,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Georgia,6,Los Angeles,5,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Georgia,6,Roseville,1,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",India,1,Fremont,1,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Iran,676,Albany,5,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Iran,676,Anaheim,9,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Iran,676,Bakersfield,3,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Iran,676,Bellflower,2,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Iran,676,Beverly Hills,43,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Iran,676,Buena Park,1,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Iran,676,Burbank,35,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Iran,676,Calabasas,6,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Iran,676,Camarillo,5,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Iran,676,Campbell,3,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Iran,676,Canoga Park,13,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Iran,676,Canyon Country,5,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Iran,676,Carlsbad,5,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Iran,676,Carmichael,9,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Iran,676,Carson,1,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Iran,676,Clovis,1,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Iran,676,Concord,7,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Iran,676,Costa Mesa,4,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Iran,676,Covina,4,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Iran,676,Del Mar,6,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Iran,676,Duarte,1,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Iran,676,El Cajon,13,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Iran,676,Elk Grove,2,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Iran,676,Encino,19,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Iran,676,Escondido,1,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Iran,676,Fair Oaks,6,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Iran,676,Folsom,2,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Iran,676,Fresno,2,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Iran,676,Glendale,55,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Iran,676,Granada Hills,6,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Iran,676,Irvine,15,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Iran,676,La Crescenta,6,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Iran,676,La Habra,1,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Iran,676,La Jolla,2,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Iran,676,La Mirada,1,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Iran,676,Laguna Hills,5,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Iran,676,Laguna Niguel,3,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Iran,676,Lancaster,4,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Iran,676,Los Altos Hills,1,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Iran,676,Los Angeles,96,"56,342"
From: 01 Jan 2004,To: 31 Dec 2004,California,CY 2004,"7,332",Iran,676,Mission Viejo,3,"56,342"
