Textbox87,Textbox82,nat_definition4,region_name_3,textbox37,Category3,textbox39,Assur_DestinationCity1,Cases3,Cases4
From: 01 Jan 2002,To: 31 Dec 2002,Arizona,CY 2002,934,Bosnia and Herzegovina,76,Tempe,2,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,Arizona,CY 2002,934,Bosnia and Herzegovina,76,Tucson,18,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,Arizona,CY 2002,934,Burma,10,Phoenix,10,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,Arizona,CY 2002,934,Burundi,13,Phoenix,12,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,Arizona,CY 2002,934,Burundi,13,Tucson,1,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,Arizona,CY 2002,934,Cameroon,2,Phoenix,2,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,Arizona,CY 2002,934,Colombia,2,Phoenix,2,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,Arizona,CY 2002,934,Congo,4,Phoenix,2,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,Arizona,CY 2002,934,Congo,4,Tucson,2,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,Arizona,CY 2002,934,Croatia,19,Chandler,3,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,Arizona,CY 2002,934,Croatia,19,Phoenix,7,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,Arizona,CY 2002,934,Croatia,19,Tucson,9,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,Arizona,CY 2002,934,Cuba,62,Glendale,1,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,Arizona,CY 2002,934,Cuba,62,Phoenix,61,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,Arizona,CY 2002,934,Dem. Rep. Congo,3,Glendale,2,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,Arizona,CY 2002,934,Dem. Rep. Congo,3,Phoenix,1,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,Arizona,CY 2002,934,Ethiopia,21,Phoenix,16,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,Arizona,CY 2002,934,Ethiopia,21,Tucson,5,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,Arizona,CY 2002,934,Iran,41,Glendale,3,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,Arizona,CY 2002,934,Iran,41,Paradise Valley,2,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,Arizona,CY 2002,934,Iran,41,Phoenix,24,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,Arizona,CY 2002,934,Iran,41,Scottsdale,9,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,Arizona,CY 2002,934,Iran,41,Tucson,3,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,Arizona,CY 2002,934,Iraq,47,Glendale,6,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,Arizona,CY 2002,934,Iraq,47,Mesa,5,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,Arizona,CY 2002,934,Iraq,47,Phoenix,29,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,Arizona,CY 2002,934,Iraq,47,Tucson,7,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,Arizona,CY 2002,934,Liberia,12,Phoenix,12,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,Arizona,CY 2002,934,Nigeria,2,Phoenix,2,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,Arizona,CY 2002,934,Russia,14,Phoenix,4,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,Arizona,CY 2002,934,Russia,14,Tucson,10,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,Arizona,CY 2002,934,Rwanda,2,Glendale,2,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,Arizona,CY 2002,934,Serbia,233,Gilbert,4,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,Arizona,CY 2002,934,Serbia,233,Glendale,4,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,Arizona,CY 2002,934,Serbia,233,Phoenix,184,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,Arizona,CY 2002,934,Serbia,233,Scottsdale,4,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,Arizona,CY 2002,934,Serbia,233,Tucson,36,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,Arizona,CY 2002,934,Serbia,233,Wickenburg,1,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,Arizona,CY 2002,934,Sierra Leone,3,Phoenix,3,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,Arizona,CY 2002,934,Somalia,3,Phoenix,2,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,Arizona,CY 2002,934,Somalia,3,Tucson,1,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,Arizona,CY 2002,934,Sudan,85,Glendale,7,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,Arizona,CY 2002,934,Sudan,85,Phoenix,62,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,Arizona,CY 2002,934,Sudan,85,Tucson,16,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,Arizona,CY 2002,934,Syria,1,Glendale,1,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,Arizona,CY 2002,934,Togo,1,Phoenix,1,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,Arizona,CY 2002,934,Ukraine,26,Phoenix,1,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,Arizona,CY 2002,934,Ukraine,26,Tucson,25,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,Arizona,CY 2002,934,Uzbekistan,2,Phoenix,2,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,Arizona,CY 2002,934,Vietnam,48,Phoenix,28,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,Arizona,CY 2002,934,Vietnam,48,Tempe,8,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,Arizona,CY 2002,934,Vietnam,48,Tucson,12,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,Arizona,CY 2002,934,Zambia,1,Glendale,1,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Afghanistan,201,Burbank,6,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Afghanistan,201,Canoga Park,2,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Afghanistan,201,Concord,6,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Afghanistan,201,Fontana,1,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Afghanistan,201,Fremont,22,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Afghanistan,201,Garden Grove,5,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Afghanistan,201,Hayward,13,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Afghanistan,201,Irvine,6,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Afghanistan,201,La Mesa,8,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Afghanistan,201,Los Angeles,8,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Afghanistan,201,Modesto,9,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Afghanistan,201,Newark,6,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Afghanistan,201,Newport Beach,1,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Afghanistan,201,Rancho Cucamonga,7,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Afghanistan,201,San Diego,61,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Afghanistan,201,San Francisco,9,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Afghanistan,201,San Jose,6,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Afghanistan,201,San Leandro,4,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Afghanistan,201,San Lorenzo,3,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Afghanistan,201,Spring Valley,2,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Afghanistan,201,Union City,10,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Afghanistan,201,Walnut Creek,5,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Afghanistan,201,West Sacramento,1,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Armenia,27,Fresno,9,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Armenia,27,Glendale,1,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Armenia,27,Rancho Cordova,10,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Armenia,27,Sacramento,5,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Armenia,27,San Francisco,1,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Armenia,27,Sun Valley,1,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Azerbaijan,3,Upland,3,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Belarus,158,Antelope,2,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Belarus,158,Carmichael,1,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Belarus,158,Citrus Heights,7,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Belarus,158,Fair Oaks,6,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Belarus,158,Fremont,2,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Belarus,158,Granada Hills,4,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Belarus,158,Granite Bay,2,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Belarus,158,Los Angeles,10,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Belarus,158,Martinez,4,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Belarus,158,Rancho Cordova,24,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Belarus,158,Sacramento,66,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Belarus,158,San Francisco,20,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Belarus,158,San Jose,9,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Belarus,158,Santa Barbara,1,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Bosnia and Herzegovina,86,Alameda,10,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Bosnia and Herzegovina,86,Campbell,4,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Bosnia and Herzegovina,86,Concord,2,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Bosnia and Herzegovina,86,Oakland,6,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Bosnia and Herzegovina,86,Palm Springs,5,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Bosnia and Herzegovina,86,Sacramento,1,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Bosnia and Herzegovina,86,San Diego,17,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Bosnia and Herzegovina,86,San Jose,14,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Bosnia and Herzegovina,86,San Leandro,2,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Bosnia and Herzegovina,86,Santa Clara,4,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Bosnia and Herzegovina,86,Walnut Creek,21,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Burma,5,San Francisco,3,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Burma,5,Westminster,2,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Croatia,4,San Diego,4,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Cuba,14,Burlingame,2,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Cuba,14,Gardena,1,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Cuba,14,Glendale,2,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Cuba,14,Hacienda Heights,3,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Cuba,14,Joshua Tree,2,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Cuba,14,San Diego,2,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Cuba,14,Westminster,2,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Dem. Rep. Congo,1,San Diego,1,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Eritrea,2,Alameda,1,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Eritrea,2,Hawthorne,1,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Estonia,5,Sacramento,5,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Ethiopia,21,Los Angeles,1,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Ethiopia,21,Palo Alto,1,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Ethiopia,21,San Diego,14,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Ethiopia,21,San Jose,5,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Georgia,9,Sacramento,9,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Iran,898,Agoura Hills,4,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Iran,898,Aliso Viejo,2,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Iran,898,Alta Loma,2,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Iran,898,Anaheim,7,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Iran,898,Antelope,2,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Iran,898,Bellflower,1,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Iran,898,Beverly Hills,36,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Iran,898,Buena Park,1,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Iran,898,Burbank,27,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Iran,898,Calabasas,2,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Iran,898,Canoga Park,6,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Iran,898,Carlsbad,3,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Iran,898,Carmichael,5,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Iran,898,Chatsworth,1,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Iran,898,Citrus Heights,3,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Iran,898,Clovis,2,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Iran,898,Concord,3,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Iran,898,Cupertino,1,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Iran,898,El Cajon,7,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Iran,898,Encino,19,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Iran,898,Escondido,12,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Iran,898,Fair Oaks,2,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Iran,898,Folsom,3,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Iran,898,Fountain Valley,6,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Iran,898,Fremont,4,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Iran,898,Fresno,9,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Iran,898,Fullerton,8,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Iran,898,Glendale,150,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Iran,898,Glendora,1,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Iran,898,Granada Hills,12,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Iran,898,Hesperia,4,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Iran,898,Huntington Beach,6,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Iran,898,Irvine,5,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Iran,898,La Crescenta,17,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Iran,898,La Mesa,5,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Iran,898,La Puente,1,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Iran,898,Laguna Hills,2,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Iran,898,Lakeside,3,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Iran,898,Lancaster,1,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Iran,898,Long Beach,3,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Iran,898,Los Alamitos,2,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Iran,898,Los Altos Hills,1,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Iran,898,Los Angeles,132,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Iran,898,Los Gatos,2,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Iran,898,Mission Viejo,3,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Iran,898,Modesto,4,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Iran,898,Montrose,4,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Iran,898,Moorpark,2,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Iran,898,Moreno Valley,1,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Iran,898,Morgan Hill,5,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Iran,898,Newhall,5,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Iran,898,North Hollywood,1,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Iran,898,Northridge,11,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Iran,898,Norwalk,1,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Iran,898,Palo Alto,2,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Iran,898,Pasadena,4,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Iran,898,Pinole,15,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Iran,898,Pleasanton,1,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Iran,898,Poway,3,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Iran,898,Rancho Santa Margarita,3,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Iran,898,Redwood City,3,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Iran,898,Reseda,9,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Iran,898,Richmond,1,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Iran,898,Sacramento,6,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Iran,898,San Diego,19,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Iran,898,San Jose,56,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Iran,898,San Marcos,1,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Iran,898,San Mateo,1,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Iran,898,San Ramon,2,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Iran,898,Santa Clara,4,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Iran,898,Santa Margarita,1,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Iran,898,Santa Monica,12,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Iran,898,Saugus,5,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Iran,898,Sherman Oaks,7,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Iran,898,Simi Valley,1,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Iran,898,Studio City,4,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Iran,898,Sun Valley,3,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Iran,898,Sunland,4,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Iran,898,Sunnyvale,4,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Iran,898,Tarzana,34,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Iran,898,Toluca Lake,4,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Iran,898,Torrance,1,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Iran,898,Tujunga,11,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Iran,898,Turlock,42,"30,289"
From: 01 Jan 2002,To: 31 Dec 2002,California,CY 2002,"4,895",Iran,898,Tustin,1,"30,289"
