Textbox87,Textbox82,nat_definition4,region_name_3,textbox37,Category3,textbox39,Assur_DestinationCity1,Cases3,Cases4
From: 01 Jan 2010,To: 31 Dec 2010,Arizona,CY 2010,"3,155",Iran,107,Tempe,4,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,Arizona,CY 2010,"3,155",Iran,107,Tucson,8,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,Arizona,CY 2010,"3,155",Iraq,"1,042",Anthem,16,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,Arizona,CY 2010,"3,155",Iraq,"1,042",Avondale,6,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,Arizona,CY 2010,"3,155",Iraq,"1,042",Buckeye,4,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,Arizona,CY 2010,"3,155",Iraq,"1,042",Bullhead City,1,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,Arizona,CY 2010,"3,155",Iraq,"1,042",Chandler,8,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,Arizona,CY 2010,"3,155",Iraq,"1,042",Gilbert,37,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,Arizona,CY 2010,"3,155",Iraq,"1,042",Glendale,94,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,Arizona,CY 2010,"3,155",Iraq,"1,042",Kingman,4,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,Arizona,CY 2010,"3,155",Iraq,"1,042",Laveen,3,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,Arizona,CY 2010,"3,155",Iraq,"1,042",Maricopa,1,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,Arizona,CY 2010,"3,155",Iraq,"1,042",Mesa,14,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,Arizona,CY 2010,"3,155",Iraq,"1,042",Peoria,41,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,Arizona,CY 2010,"3,155",Iraq,"1,042",Phoenix,577,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,Arizona,CY 2010,"3,155",Iraq,"1,042",Queen Creek,9,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,Arizona,CY 2010,"3,155",Iraq,"1,042",Scottsdale,11,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,Arizona,CY 2010,"3,155",Iraq,"1,042",Sierra Vista,1,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,Arizona,CY 2010,"3,155",Iraq,"1,042",Surprise,14,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,Arizona,CY 2010,"3,155",Iraq,"1,042",Tempe,12,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,Arizona,CY 2010,"3,155",Iraq,"1,042",Tucson,181,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,Arizona,CY 2010,"3,155",Iraq,"1,042",Youngtown,8,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,Arizona,CY 2010,"3,155","Korea, North",1,Phoenix,1,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,Arizona,CY 2010,"3,155",Kuwait,9,Tucson,9,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,Arizona,CY 2010,"3,155",Liberia,4,Phoenix,4,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,Arizona,CY 2010,"3,155",Palestine,45,Phoenix,8,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,Arizona,CY 2010,"3,155",Palestine,45,Tucson,37,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,Arizona,CY 2010,"3,155",Rwanda,22,Phoenix,13,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,Arizona,CY 2010,"3,155",Rwanda,22,Tucson,9,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,Arizona,CY 2010,"3,155",Somalia,213,Phoenix,150,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,Arizona,CY 2010,"3,155",Somalia,213,Tucson,63,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,Arizona,CY 2010,"3,155",Sri Lanka (Ceylon),3,Phoenix,3,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,Arizona,CY 2010,"3,155",Sudan,14,Phoenix,9,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,Arizona,CY 2010,"3,155",Sudan,14,Tucson,5,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,Arizona,CY 2010,"3,155",Togo,1,Phoenix,1,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,Arizona,CY 2010,"3,155",Turkmenistan,1,Phoenix,1,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,Arizona,CY 2010,"3,155",Uzbekistan,13,Phoenix,13,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,Arkansas,CY 2010,17,Burma,5,Conway,5,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,Arkansas,CY 2010,17,Iran,1,Fayetteville,1,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,Arkansas,CY 2010,17,Iraq,11,Jonesboro,2,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,Arkansas,CY 2010,17,Iraq,11,Little Rock,8,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,Arkansas,CY 2010,17,Iraq,11,Springdale,1,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Afghanistan,98,Alameda,3,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Afghanistan,98,Anaheim,8,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Afghanistan,98,Carmichael,1,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Afghanistan,98,Danville,5,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Afghanistan,98,El Cajon,6,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Afghanistan,98,Hayward,6,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Afghanistan,98,Livermore,11,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Afghanistan,98,Newark,5,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Afghanistan,98,Sacramento,21,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Afghanistan,98,San Diego,14,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Afghanistan,98,San Jose,12,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Afghanistan,98,San Marcos,4,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Afghanistan,98,Tracy,2,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Armenia,4,North Hollywood,1,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Armenia,4,Rancho Cordova,3,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Azerbaijan,4,Sacramento,4,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Belarus,25,Carmichael,5,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Belarus,25,Fair Oaks,6,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Belarus,25,Los Angeles,1,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Belarus,25,Rancho Cordova,5,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Belarus,25,Roseville,1,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Belarus,25,Sacramento,5,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Belarus,25,Tarzana,2,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Bhutan,163,Alameda,14,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Bhutan,163,Carmichael,4,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Bhutan,163,Fullerton,2,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Bhutan,163,Oakland,49,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Bhutan,163,Sacramento,52,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Bhutan,163,San Diego,22,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Bhutan,163,San Francisco,16,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Bhutan,163,San Jose,4,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Burma,436,Anaheim,21,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Burma,436,Bakersfield,10,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Burma,436,Covina,1,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Burma,436,El Cajon,24,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Burma,436,Fairfield,1,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Burma,436,Fullerton,3,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Burma,436,Huntington Beach,1,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Burma,436,Loma Linda,2,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Burma,436,Los Angeles,1,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Burma,436,Newark,2,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Burma,436,Oakland,20,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Burma,436,Parlier,1,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Burma,436,Sacramento,1,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Burma,436,Salinas,3,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Burma,436,San Diego,267,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Burma,436,San Francisco,29,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Burma,436,San Jose,44,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Burma,436,Santa Clara,1,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Burma,436,Sunnyvale,1,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Burma,436,West Covina,3,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Burundi,11,San Diego,10,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Burundi,11,San Jose,1,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Chad,4,San Diego,4,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",China,11,Alhambra,1,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",China,11,Baldwin Park,3,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",China,11,San Diego,3,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",China,11,San Jose,4,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Colombia,4,San Diego,4,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Congo,4,San Diego,4,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Cuba,23,Carmichael,1,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Cuba,23,Downey,8,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Cuba,23,Hayward,2,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Cuba,23,Inglewood,2,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Cuba,23,Oakland,4,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Cuba,23,Riverside,1,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Cuba,23,San Diego,4,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Cuba,23,Torrance,1,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Dem. Rep. Congo,83,Oakland,8,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Dem. Rep. Congo,83,Sacramento,1,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Dem. Rep. Congo,83,San Diego,39,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Dem. Rep. Congo,83,San Jose,35,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Egypt,3,Escondido,3,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Eritrea,157,Bellflower,4,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Eritrea,157,Berkeley,1,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Eritrea,157,Corte Madera,1,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Eritrea,157,Fremont,2,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Eritrea,157,Glendale,6,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Eritrea,157,Grover Beach,2,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Eritrea,157,Hawthorne,1,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Eritrea,157,La Mesa,3,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Eritrea,157,Los Angeles,3,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Eritrea,157,Modesto,5,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Eritrea,157,Oakland,8,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Eritrea,157,Sacramento,31,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Eritrea,157,San Diego,15,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Eritrea,157,San Francisco,25,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Eritrea,157,San Jose,31,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Eritrea,157,San Leandro,2,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Eritrea,157,Santa Clara,9,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Eritrea,157,Santa Rosa,6,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Eritrea,157,Spring Valley,1,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Eritrea,157,Sun Valley,1,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Ethiopia,25,Fresno,2,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Ethiopia,25,Saint Clement,1,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Ethiopia,25,San Diego,10,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Ethiopia,25,San Francisco,2,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Ethiopia,25,San Jose,8,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Ethiopia,25,Santee,2,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Iran,"2,119",Aliso Viejo,1,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Iran,"2,119",Antelope,1,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Iran,"2,119",Arcadia,4,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Iran,"2,119",Bakersfield,1,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Iran,"2,119",Bellflower,2,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Iran,"2,119",Burbank,177,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Iran,"2,119",Campbell,12,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Iran,"2,119",Canoga Park,19,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Iran,"2,119",Canyon Country,4,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Iran,"2,119",Cerritos,1,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Iran,"2,119",Chatsworth,10,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Iran,"2,119",Citrus Heights,3,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Iran,"2,119",Corona,3,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Iran,"2,119",Corona Del Mar,1,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Iran,"2,119",Downey,2,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Iran,"2,119",Dublin,4,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Iran,"2,119",El Cajon,3,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Iran,"2,119",El Cerrito,2,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Iran,"2,119",El Dorado Hills,3,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Iran,"2,119",Encino,22,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Iran,"2,119",Escondido,7,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Iran,"2,119",Fair Oaks,5,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Iran,"2,119",Fairfield,1,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Iran,"2,119",Folsom,3,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Iran,"2,119",Fremont,2,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Iran,"2,119",Fresno,9,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Iran,"2,119",Fullerton,2,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Iran,"2,119",Glendale,710,"71,361"
From: 01 Jan 2010,To: 31 Dec 2010,California,CY 2010,"8,036",Iran,"2,119",Granada Hills,15,"71,361"
